device_id,ts,anomaly_type,confidence_score,carbon_credit_impact_pct
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:09:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:10:06.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:10:36.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:11:06.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:11:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:12:06.301000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:12:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:13:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:13:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:14:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:14:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:15:06.289000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:15:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:16:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:16:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:17:06.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:17:36.319000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:18:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:18:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:19:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:19:36.279000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:20:06.290000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:20:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:21:06.281000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:21:36.279000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:22:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:22:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:23:06.342000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:23:36.279000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:24:06.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:24:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:25:06.290000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:25:36.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:26:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:26:36.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:27:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:27:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:28:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:28:36.320000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:29:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:29:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:30:06.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:30:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:31:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:31:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:32:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:32:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:33:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:33:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:34:06.303000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:34:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:35:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:35:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:36:06.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:36:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:37:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:37:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:38:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:38:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:39:06.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:39:36.422000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:40:06.291000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:40:36.324000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:41:06.294000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:41:36.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:42:06.290000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:42:36.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:43:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:43:36.299000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:44:06.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:44:36.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:45:06.385000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:45:36.289000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:46:06.294000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:46:36.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:47:06.301000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:47:36.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:48:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:48:36.294000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:49:06.292000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:49:36.298000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:50:06.281000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:50:36.411000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:51:06.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:51:36.296000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:52:06.290000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:52:36.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:53:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:53:36.292000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:54:06.292000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:54:36.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:55:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:55:36.293000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:56:06.386000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:56:36.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:57:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:57:36.289000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:58:06.302000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:58:36.292000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:59:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 00:59:36.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:00:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:00:36.289000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:01:06.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:01:36.379000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:02:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:02:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:03:06.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:03:36.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:04:06.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:04:36.290000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:05:06.282000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:05:36.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:06:06.290000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:06:36.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:07:06.368000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:07:36.294000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:08:06.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:08:36.289000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:09:06.289000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:09:36.294000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:10:06.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:10:36.289000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:11:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:11:36.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:12:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:12:36.352000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:13:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:13:36.289000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:14:06.291000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:14:36.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:15:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:15:36.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:16:06.289000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:16:36.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:17:06.291000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:17:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:18:06.346000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:18:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:19:06.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:19:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:20:06.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:20:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:21:06.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:21:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:22:06.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:22:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:23:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:23:36.323000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:24:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:24:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:25:06.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:25:36.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:26:06.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:26:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:27:06.290000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:27:36.284000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:28:06.285000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:28:36.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:29:06.334000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:29:36.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:30:06.288000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:30:36.287000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:31:06.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:31:36.286000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:32:06.292000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:32:36.283000+00:00,cell_imbalance_high,0.3609,0.0
4bf8774e51dd02dea1153b159c0995924a6fef3ec15326e309eb1fd3c94e85b8,2026-02-05 01:33:06.285000+00:00,cell_imbalance_high,0.3609,0.0
