device_id,imei_token,last_ping_time,device_status,gps_lat,gps_lon,gps_speed_kmh,gps_delta_km,gps_total_km,battery_state,battery_soc_pct,battery_capacity_ah,battery_usable_ah,capacity_discharge_ah,capacity_charge_ah,battery_voltage_v,cell_voltage_min,cell_voltage_max,battery_temp_c,battery_soh_pct,ts
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T13:45:07Z,Active,10.99592,76.96334,3.38,0.12,930.64,Discharging,21,125,124.76,26.2,98.56,7.7,3.24,3.24,33.9,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T13:59:20Z,Active,10.9878,76.938255,1.74,0.55,933.62,Discharging,19,125,124.76,23.7,101.05,7.67,3.22,3.23,33.88,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:40:47Z,Active,10.987778,76.93875,6.7,0.61,934.55,Discharging,18,125,124.76,22.46,102.3,7.66,3.22,3.22,33.2,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:42:49Z,Active,10.987778,76.93875,0.37,0.3,934.85,Discharging,18,125,124.76,22.46,102.3,7.67,3.22,3.23,33.16,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:42:49Z,Active,10.987778,76.93875,0.37,0.0,934.85,Discharging,18,125,124.76,22.46,102.3,7.67,3.22,3.23,33.16,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:46:52Z,Active,10.987778,76.93875,14.16,0.5,935.47,Discharging,17,125,124.76,21.21,103.55,7.65,3.21,3.22,33.12,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:46:52Z,Active,10.987778,76.93875,14.16,0.0,935.47,Discharging,17,125,124.76,21.21,103.55,7.65,3.21,3.22,33.12,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:48:53Z,Active,10.987778,76.93875,15.97,0.11,935.58,Discharging,17,125,124.76,21.21,103.55,7.63,3.21,3.21,33.1,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:48:53Z,Active,10.987778,76.93875,15.97,0.0,935.58,Discharging,17,125,124.76,21.21,103.55,7.63,3.21,3.21,33.1,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:50:54Z,Active,10.991672,76.94113,16.83,0.0,936.07,Discharging,17,125,124.76,21.21,103.55,7.61,3.19,3.2,33.07,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:52:55Z,Active,10.996132,76.94031,25.01,0.59,936.67,Discharging,16,125,124.76,19.96,104.8,7.6,3.19,3.2,33.06,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:52:55Z,Active,10.996132,76.94031,25.01,0.0,936.67,Discharging,16,125,124.76,19.96,104.8,7.6,3.19,3.2,33.06,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:54:57Z,Active,10.999925,76.9377,19.76,0.56,937.23,Discharging,16,125,124.76,19.96,104.8,7.61,3.2,3.2,33.06,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:54:57Z,Active,10.999925,76.9377,19.76,0.0,937.23,Discharging,16,125,124.76,19.96,104.8,7.61,3.2,3.2,33.06,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:56:59Z,Active,11.002654,76.93374,23.54,0.68,937.91,Discharging,15,125,124.76,18.71,106.04,7.6,3.19,3.2,33.05,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:56:59Z,Active,11.002654,76.93374,23.54,0.0,937.91,Discharging,15,125,124.76,18.71,106.04,7.6,3.19,3.2,33.05,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:59:00Z,Active,11.004531,76.92936,10.88,0.38,938.29,Discharging,15,125,124.76,18.71,106.04,7.62,3.2,3.21,33.0,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:01:03Z,Active,11.004531,76.92936,25.03,0.0,938.87,Discharging,15,125,124.76,18.71,106.04,7.58,3.18,3.19,32.97,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:03:04Z,Active,11.005958,76.93867,21.03,0.0,939.82,Discharging,14,125,124.76,17.47,107.29,7.59,3.18,3.19,32.93,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:05:06Z,Active,11.005482,76.94337,27.05,0.0,940.58,Discharging,14,125,124.76,17.47,107.29,7.56,3.18,3.19,32.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:07:09Z,Active,11.010209,76.9439,15.43,0.0,941.23,Discharging,13,125,124.76,16.22,108.54,7.61,3.19,3.2,32.91,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:09:10Z,Active,11.018241,76.93932,23.33,0.82,942.06,Discharging,12,125,124.76,14.97,109.79,7.54,3.17,3.18,32.91,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:11:11Z,Active,11.022202,76.936874,20.13,0.0,942.92,Discharging,12,125,124.76,14.97,109.79,7.53,3.16,3.17,32.91,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:15:13Z,Active,11.034255,76.92881,27.43,0.0,944.2,Discharging,11,125,124.76,13.72,111.03,7.54,3.17,3.17,32.89,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:17:15Z,Active,11.042454,76.92412,26.87,0.0,945.02,Discharging,10,125,124.76,12.48,112.28,7.52,3.16,3.17,32.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:19:17Z,Active,11.046324,76.92163,25.61,0.0,945.85,Discharging,10,125,124.76,12.48,112.28,7.54,3.16,3.18,32.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:40:47Z,Active,10.987778,76.93875,6.7,0.0,934.55,Discharging,18,125,124.76,22.46,102.3,7.66,3.22,3.22,33.2,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:44:50Z,Active,10.987778,76.93875,9.0,0.0,934.97,Discharging,18,125,124.76,22.46,102.3,7.68,3.23,3.23,33.14,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:50:54Z,Active,10.991672,76.94113,16.83,0.49,936.07,Discharging,17,125,124.76,21.21,103.55,7.61,3.19,3.2,33.07,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:38:46Z,Active,10.989415,76.93441,7.86,0.21,933.94,Discharging,18,125,124.76,22.46,102.3,7.69,3.23,3.24,33.37,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:44:50Z,Active,10.987778,76.93875,9.0,0.12,934.97,Discharging,18,125,124.76,22.46,102.3,7.68,3.23,3.23,33.14,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:21:18Z,Active,11.0541315,76.91618,13.86,0.0,946.62,Discharging,9,125,124.76,11.23,113.53,7.49,3.14,3.15,32.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:23:20Z,Active,11.058737,76.91609,12.06,0.54,947.16,Discharging,8,125,124.76,9.98,114.78,7.49,3.15,3.16,32.89,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:27:23Z,Active,11.063553,76.914604,9.75,0.58,948.31,Discharging,7,125,124.76,8.73,116.02,7.51,3.14,3.16,32.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:27:23Z,Active,11.063553,76.914604,9.75,0.0,948.31,Discharging,7,125,124.76,8.73,116.02,7.51,3.14,3.16,32.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:29:24Z,Active,11.073259,76.91405,24.07,0.61,948.92,Discharging,7,125,124.76,8.73,116.02,7.53,3.17,3.17,32.72,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:29:24Z,Active,11.073259,76.91405,24.07,0.0,948.92,Discharging,7,125,124.76,8.73,116.02,7.53,3.17,3.17,32.72,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:31:25Z,Active,11.073259,76.91405,1.5,0.4,949.32,Discharging,6,125,124.76,7.49,117.27,7.57,3.18,3.19,32.62,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:31:25Z,Active,11.073259,76.91405,1.5,0.0,949.32,Discharging,6,125,124.76,7.49,117.27,7.57,3.18,3.19,32.62,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:33:26Z,Active,11.073259,76.91405,0.0,0.01,949.33,Discharging,6,125,124.76,7.49,117.27,7.59,3.19,3.19,32.62,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:33:26Z,Active,11.073259,76.91405,0.0,0.0,949.33,Discharging,6,125,124.76,7.49,117.27,7.59,3.19,3.19,32.62,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:35:27Z,Active,11.073259,76.91405,0.0,0.0,949.33,Discharging,6,125,124.76,7.49,117.27,7.59,3.19,3.19,32.62,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T14:59:00Z,Active,11.004531,76.92936,10.88,0.0,938.29,Discharging,15,125,124.76,18.71,106.04,7.62,3.2,3.21,33.0,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:01:03Z,Active,11.004531,76.92936,25.03,0.58,938.87,Discharging,15,125,124.76,18.71,106.04,7.58,3.18,3.19,32.97,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:05:06Z,Active,11.005482,76.94337,27.05,0.76,940.58,Discharging,14,125,124.76,17.47,107.29,7.56,3.18,3.19,32.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:09:10Z,Active,11.018241,76.93932,23.33,0.0,942.06,Discharging,12,125,124.76,14.97,109.79,7.54,3.17,3.18,32.91,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:13:12Z,Active,11.030411,76.93128,27.33,0.79,943.71,Discharging,11,125,124.76,13.72,111.03,7.56,3.18,3.19,32.9,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:03:04Z,Active,11.005958,76.93867,21.03,0.94,939.82,Discharging,14,125,124.76,17.47,107.29,7.59,3.18,3.19,32.93,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:07:09Z,Active,11.010209,76.9439,15.43,0.65,941.23,Discharging,13,125,124.76,16.22,108.54,7.61,3.19,3.2,32.91,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:11:11Z,Active,11.022202,76.936874,20.13,0.86,942.92,Discharging,12,125,124.76,14.97,109.79,7.53,3.16,3.17,32.91,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:37:29Z,Active,11.073259,76.91405,2.0,0.0,949.34,Discharging,6,125,124.76,7.49,117.27,7.59,3.18,3.19,32.62,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:41:32Z,Active,11.070829,76.90996,16.16,0.7,950.43,Discharging,6,125,124.76,7.49,117.27,7.54,3.17,3.17,32.29,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:43:33Z,Active,11.066013,76.90896,3.44,0.57,951.01,Discharging,5,125,124.76,6.24,118.52,7.56,3.18,3.18,32.17,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:47:36Z,Active,11.054053,76.9163,20.11,0.83,952.78,Discharging,4,125,124.76,4.99,119.77,7.52,3.16,3.17,31.98,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:47:36Z,Active,11.054053,76.9163,20.11,0.0,952.78,Discharging,4,125,124.76,4.99,119.77,7.52,3.16,3.17,31.98,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:49:38Z,Active,11.050279,76.91895,22.38,0.0,953.4,Discharging,4,125,124.76,4.99,119.77,7.51,3.16,3.16,31.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:50:53Z,Inactive,11.050279,76.91895,0.0,0.0,953.59,Idle,4,125,124.76,4.99,119.77,7.56,3.18,3.18,31.89,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:15:13Z,Active,11.034255,76.92881,27.43,0.49,944.2,Discharging,11,125,124.76,13.72,111.03,7.54,3.17,3.17,32.89,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:19:17Z,Active,11.046324,76.92163,25.61,0.83,945.85,Discharging,10,125,124.76,12.48,112.28,7.54,3.16,3.18,32.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:23:20Z,Active,11.058737,76.91609,12.06,0.0,947.16,Discharging,8,125,124.76,9.98,114.78,7.49,3.15,3.16,32.89,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:25:22Z,Active,11.063553,76.914604,13.18,0.56,947.73,Discharging,8,125,124.76,9.98,114.78,7.54,3.17,3.18,32.84,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:25:22Z,Active,11.063553,76.914604,13.18,0.0,947.73,Discharging,8,125,124.76,9.98,114.78,7.54,3.17,3.18,32.84,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:13:12Z,Active,11.030411,76.93128,27.33,0.0,943.71,Discharging,11,125,124.76,13.72,111.03,7.56,3.18,3.19,32.9,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:17:15Z,Active,11.042454,76.92412,26.87,0.82,945.02,Discharging,10,125,124.76,12.48,112.28,7.52,3.16,3.17,32.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:21:18Z,Active,11.0541315,76.91618,13.86,0.76,946.62,Discharging,9,125,124.76,11.23,113.53,7.49,3.14,3.15,32.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:56:18Z,Active,11.05586,76.915016,25.69,0.0,954.22,Discharging,3,125,124.76,3.74,121.02,7.5,3.15,3.16,31.89,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:58:19Z,Active,11.059772,76.91221,26.95,0.0,955.09,Discharging,3,125,124.76,3.74,121.02,7.46,3.13,3.15,31.78,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:00:21Z,Active,11.063531,76.90951,0.64,0.35,955.44,Discharging,2,125,124.76,2.5,122.26,7.52,3.16,3.17,31.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:00:21Z,Active,11.063531,76.90951,0.64,0.0,955.44,Discharging,2,125,124.76,2.5,122.26,7.52,3.16,3.17,31.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:02:22Z,Active,11.063531,76.90951,0.0,0.0,955.45,Discharging,2,125,124.76,2.5,122.26,7.53,3.16,3.18,31.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:04:24Z,Active,11.063531,76.90951,0.0,0.0,955.47,Discharging,2,125,124.76,2.5,122.26,7.53,3.16,3.18,31.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:06:27Z,Active,11.063531,76.90951,3.11,0.0,955.48,Discharging,2,125,124.76,2.5,122.26,7.54,3.16,3.18,31.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:37:29Z,Active,11.073259,76.91405,2.0,0.01,949.34,Discharging,6,125,124.76,7.49,117.27,7.59,3.18,3.19,32.62,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:39:30Z,Active,11.073259,76.91405,18.8,0.0,949.73,Discharging,6,125,124.76,7.49,117.27,7.54,3.17,3.17,32.37,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:41:32Z,Active,11.070829,76.90996,16.16,0.0,950.43,Discharging,6,125,124.76,7.49,117.27,7.54,3.17,3.17,32.29,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:39:30Z,Active,11.073259,76.91405,18.8,0.39,949.73,Discharging,6,125,124.76,7.49,117.27,7.54,3.17,3.17,32.37,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:43:33Z,Active,11.066013,76.90896,3.44,0.0,951.01,Discharging,5,125,124.76,6.24,118.52,7.56,3.18,3.18,32.17,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:45:35Z,Active,11.05784,76.91362,34.91,0.0,951.95,Discharging,5,125,124.76,6.24,118.52,7.51,3.16,3.16,32.1,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:08:28Z,Active,11.063531,76.90951,0.4,0.0,955.51,Discharging,2,125,124.76,2.5,122.26,7.54,3.16,3.18,31.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:10:30Z,Active,11.065663,76.90499,20.42,0.36,955.87,Discharging,2,125,124.76,2.5,122.26,7.46,3.13,3.15,31.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:10:30Z,Active,11.065663,76.90499,20.42,0.0,955.87,Discharging,2,125,124.76,2.5,122.26,7.46,3.13,3.15,31.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:12:31Z,Active,11.06581,76.89994,23.28,0.0,956.67,Discharging,1,125,124.76,1.25,123.51,7.39,3.1,3.12,31.56,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:14:32Z,Active,11.067207,76.89014,13.13,0.8,957.46,Discharging,1,125,124.76,1.25,123.51,7.4,3.1,3.13,31.53,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:14:32Z,Active,11.067207,76.89014,13.13,0.0,957.46,Discharging,1,125,124.76,1.25,123.51,7.4,3.1,3.13,31.53,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:16:33Z,Active,11.066132,76.8949,31.83,0.79,958.26,Discharging,0,125,124.76,0.0,124.76,7.32,3.07,3.1,31.52,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:18:34Z,Active,11.065689,76.90475,24.08,0.0,959.34,Discharging,0,125,124.76,0.0,124.76,7.31,3.06,3.09,31.48,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:20:35Z,Active,11.065689,76.90475,31.99,0.0,960.11,Discharging,0,125,124.76,0.0,124.76,7.26,3.04,3.08,31.34,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:22:37Z,Active,11.056608,76.90411,21.96,0.0,960.99,Discharging,0,125,124.76,0.0,124.76,7.22,3.02,3.06,31.31,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:26:40Z,Active,11.047065,76.90439,18.17,0.0,962.48,Discharging,0,125,124.76,0.0,124.76,7.11,2.96,3.01,31.24,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:45:35Z,Active,11.05784,76.91362,34.91,0.94,951.95,Discharging,5,125,124.76,6.24,118.52,7.51,3.16,3.16,32.1,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:49:38Z,Active,11.050279,76.91895,22.38,0.62,953.4,Discharging,4,125,124.76,4.99,119.77,7.51,3.16,3.16,31.92,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:58:19Z,Active,11.059772,76.91221,26.95,0.87,955.09,Discharging,3,125,124.76,3.74,121.02,7.46,3.13,3.15,31.78,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:50:53Z,Inactive,11.050279,76.91895,0.0,0.19,953.59,Idle,4,125,124.76,4.99,119.77,7.56,3.18,3.18,31.89,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T15:56:18Z,Active,11.05586,76.915016,25.69,0.63,954.22,Discharging,3,125,124.76,3.74,121.02,7.5,3.15,3.16,31.89,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:02:22Z,Active,11.063531,76.90951,0.0,0.01,955.45,Discharging,2,125,124.76,2.5,122.26,7.53,3.16,3.18,31.77,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:30:44Z,Active,11.047065,76.90439,0.0,0.0,963.26,Discharging,0,125,124.76,0.0,124.76,7.06,2.95,3.0,31.24,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:32:45Z,Active,11.047065,76.90439,9.44,0.0,963.57,Discharging,0,125,124.76,0.0,124.76,6.99,2.92,2.98,31.19,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:36:48Z,Active,11.047065,76.90439,10.37,0.41,964.4,Discharging,0,125,124.76,0.0,124.76,6.89,2.87,2.94,31.16,99.81,
TEC0325A0600002,b584e90b2b8b1bfd0a817466c1113e3f14ce2a841a9f7c7a68424b1af066b2ac,2026-02-04T16:36:48Z,Active,11.047065,76.90439,10.37,0.0,964.4,Discharging,0,125,124.76,0.0,124.76,6.89,2.87,2.94,31.16,99.81,
